idx,text,label
404,"Good afternoon sexy buns! How goes the job search ? I wake and you are my first thought as always, my love. I wish your fine and happy and know I adore you!",1
405,"I know dat feelin had it with Pete! Wuld get with em , nuther place nuther time mayb?",1
406,"Hi elaine, is today's meeting confirmed?",1
407,K.k..how is your sister kids?,1
408,Anytime...,1
409,"HEY THERE BABE, HOW U DOIN? WOT U UP 2 2NITE LOVE ANNIE X.",1
410,"You are being contacted by our dating service by someone you know! To find out who it is, call from a land line 09050000928. PoBox45W2TG150P",0
411,Ok I'm gonna head up to usf in like fifteen minutes,1
412,645,1
413,Now got tv 2 watch meh? U no work today?,1
414,No. Thank you. You've been wonderful,1
415,"Think ur smart ? Win £200 this week in our weekly quiz, text PLAY to 85222 now!T&Cs WinnersClub PO BOX 84, M26 3UZ. 16+. GBP1.50/week",0
416,You should know now. So how's anthony. Are you bringing money. I've school fees to pay and rent and stuff like that. Thats why i need your help. A friend in need....|,1
417,I place all ur points on e cultures module already.,1
418,Reply to win £100 weekly! Where will the 2006 FIFA World Cup be held? Send STOP to 87239 to end service,0
419,"Call me. I m unable to cal. Lets meet bhaskar, and deep",1
420,Or remind me in a few hrs.,1
421,May i call You later Pls,1
422,No. 1 Nokia Tone 4 ur mob every week! Just txt NOK to 87021. 1st Tone FREE ! so get txtin now and tell ur friends. 150p/tone. 16 reply HL 4info,0
423,Havent mus ask if u can 1st wat. Of meet 4 lunch den u n him meet can already lor. Or u wan 2 go ask da ge 1st then confirm w me asap?,1
424,I'm going 4 lunch now wif my family then aft dat i go str 2 orchard lor.,1
425,My drive can only be read. I need to write,1
426,Great! How is the office today?,1
427,Its a site to simulate the test. It just gives you very tough questions to test your readiness.,1
428,Yeah so basically any time next week you can get away from your mom &amp; get up before 3,1
429,Lol! Oops sorry! Have fun. ,1
430,Don't make life too stressfull.. Always find time to Laugh.. It may not add years to your Life! But surely adds more life to ur years!! Gud ni8..swt dreams..,1
431,"Hmm, too many of them unfortunately... Pics obviously arent hot cakes. Its kinda fun tho",1
432,"Dunno, my dad said he coming home 2 bring us out 4 lunch. Yup i go w u lor. I call u when i reach school lor...",1
433,It is a good thing I'm now getting the connection to bw,1
434,I'll let you know when it kicks in,1
435,I'm leaving my house now.,1
436,R u here yet? I'm wearing blue shirt n black pants.,1
437,Yup i thk cine is better cos no need 2 go down 2 plaza mah.,1
438,hope things went well at 'doctors' ;) reminds me i still need 2go.did u c d little thing i left in the lounge?,1
439,U coming 2 pick me?,1
440,Prabha..i'm soryda..realy..frm heart i'm sory,1
441,Ok ill send you with in  &lt;DECIMAL&gt;  ok.,1
442,"The world is running and i am still.maybe all are feeling the same,so be it.or i have to admit,i am mad.then where is the correction?or let me call this is life.and keep running with the world,may be u r also running.lets run.",1
443,You only hate me. You can call any but you didnt accept even a single call of mine. Or even you messaged,1
444,Don no da:)whats you plan?,1
445,"Hey... Thk we juz go accordin to wat we discussed yest lor, except no kb on sun... Cos there's nt much lesson to go if we attend kb on sat...",1
446,We are pleased to inform that your application for Airtel Broadband is processed successfully. Your installation will happen within 3 days.,1
447,Thnx dude. u guys out 2nite?,1
448,Hi mom we might be back later than  &lt;#&gt; ,1
449,Of course. I guess god's just got me on hold right now.,1
450,Should I tell my friend not to come round til like  &lt;#&gt; ish?,1
451,Yeah he got in at 2 and was v apologetic. n had fallen out and she was actin like spoilt child and he got caught up in that. Till 2! But we won't go there! Not doing too badly cheers. You? ,1
452,You are a winner U have been specially selected 2 receive £1000 cash or a 4* holiday (flights inc) speak to a live operator 2 claim 0871277810810,0
453,"Since when, which side, any fever, any vomitin.",1
454,Are u awake? Is there snow there?,1
455,You have an important customer service announcement from PREMIER.,0
456,You are right. Meanwhile how's project twins comin up,1
457,"TheMob> Check out our newest selection of content, Games, Tones, Gossip, babes and sport, Keep your mobile fit and funky text WAP to 82468",0
458,Will you come online today night,1
459,"Fantasy Football is back on your TV. Go to Sky Gamestar on Sky Active and play £250k Dream Team. Scoring starts on Saturday, so register now!SKY OPT OUT to 88088",0
460,"No! But we found a diff farm shop to buy some cheese. On way back now, can i call in?",1
461,"WELL DONE! Your 4* Costa Del Sol Holiday or £5000 await collection. Call 09050090044 Now toClaim. SAE, TCs, POBox334, Stockport, SK38xh, Cost£1.50/pm, Max10mins",0
462,Huh means computational science... Y they like dat one push here n there...,1
463,So when you gonna get rimac access ,1
464,U know we watchin at lido?,1
465,Are you free now?can i call now?,1
466,Actually getting ready to leave the house.,1
467,We'll join the  &lt;#&gt;  bus,1
468,U call me alter at 11 ok.,1
469,You intrepid duo you! Have a great time and see you both soon. ,1
470,U wake up already? Thanx 4 e tau sar piah it's quite nice.,1
471,Hi there. We have now moved in2 our pub . Would be great 2 c u if u cud come up.,1
472,PRIVATE! Your 2003 Account Statement for 07808 XXXXXX shows 800 un-redeemed S. I. M. points. Call 08719899217 Identifier Code: 41685 Expires 07/11/04,0
473,How much r ü willing to pay?,1
474,Sorry. || mail? || ,1
475,"SMS. ac Blind Date 4U!: Rodds1 is 21/m from Aberdeen, United Kingdom. Check Him out http://img. sms. ac/W/icmb3cktz8r7!-4 no Blind Dates send HIDE",0
476,Hey they r not watching movie tonight so i'll prob b home early...,1
477,Come to my home for one last time i wont do anything. Trust me.,1
478,When did dad get back.,1
479,Hey check it da. I have listed da.,1
480,Horrible bf... I now v hungry...,1
481,I'm working technical support :)voice process.networking field.,1
482,Our Prashanthettan's mother passed away last night. pray for her and family.,1
483,Dunno leh cant remember mayb lor. So wat time r we meeting tmr?,1
484,"Forgot it takes me 3 years to shower, sorry. Where you at/your phone dead yet?",1
485,All sounds good. Fingers . Makes it difficult to type,1
486,"What's up bruv, hope you had a great break. Do have a rewarding semester.",1
487,Every monday..nxt week vl be completing..,1
488,From someone not to smoke when every time I've smoked in the last two weeks is because of you calling or texting me that you wanted to smoke,1
489,U 447801259231 have a secret admirer who is looking 2 make contact with U-find out who they R*reveal who thinks UR so special-call on 09058094597,0
490,Cause I'm not freaky lol,1
491,No..he joined today itself.,1
492,Sorry sent blank msg again. Yup but trying 2 do some serious studying now.,1
493,"Fuck babe ... I miss you already, you know ? Can't you let me send you some money towards your net ? I need you ... I want you ... I crave you ...",1
494,Ü v ma fan...,1
495,Oh dang! I didn't mean o send that to you! Lol!,1
496,Natalja (25/F) is inviting you to be her friend. Reply YES-440 or NO-440 See her: www.SMS.ac/u/nat27081980 STOP? Send STOP FRND to 62468,0
497,Missed your call cause I was yelling at scrappy. Miss u. Can't wait for u to come home. I'm so lonely today.,1
498,Hi! You just spoke to MANEESHA V. We'd like to know if you were satisfied with the experience. Reply Toll Free with Yes or No.,1
499,What happened in interview?,1
500,Todays Voda numbers ending 1225 are selected to receive a £50award. If you have a match please call 08712300220 quoting claim code 3100 standard rates app ,0
501,What I'm saying is if you haven't explicitly told nora I know someone I'm probably just not gonna bother,1
502,U wan 2 haf lunch i'm in da canteen now.,1
503,"Awesome, I'll see you in a bit",1
504,Ay wana meet on sat?ü wkg on sat?,1
505,Bull. Your plan was to go floating off to IKEA with me without a care in the world. So i have to live with your mess another day.,1
506,Thanks for understanding. I've been trying to tell sura that.,1
507,I dont thnk its a wrong calling between us,1
508,Does she usually take fifteen fucking minutes to respond to a yes or no question,1
509,"My life Means a lot to me, Not because I love my life, But because I love the people in my life, The world calls them friends, I call them my World:-).. Ge:-)..",1
510,Yes da. Any plm at ur office,1
511,"I've not called you in a while. This is hoping it was l8r malaria and that you know that we miss you guys. I miss Bani big, so pls give her my love especially. Have a great day.",1
512,Hey i will be late... i'm at amk. Need to drink tea or coffee,1
513,Up to ü... Ü wan come then come lor... But i din c any stripes skirt...,1
514,"Goodmorning, Today i am late for  &lt;#&gt; min.",1
515,Please call our customer service representative on FREEPHONE 0808 145 4742 between 9am-11pm as you have WON a guaranteed £1000 cash or £5000 prize!,0
516,I got a call from a landline number. . . I am asked to come to anna nagar . . . I will go in the afternoon,1
517,East coast,1
518,Lol enjoy role playing much?,1
519,"Had your contract mobile 11 Mnths? Latest Motorola, Nokia etc. all FREE! Double Mins & Text on Orange tariffs. TEXT YES for callback, no to remove from records",0
520,"I don't think I can get away for a trek that long with family in town, sorry",1
521,"This is the 2nd time we have tried to contact u. U have won the £400 prize. 2 claim is easy, just call 087104711148 NOW! Only 10p per minute. BT-national-rate",0
522,Ringtone Club: Get the UK singles chart on your mobile each week and choose any top quality ringtone! This message is free of charge.,0
523,Hi! You just spoke to MANEESHA V. We'd like to know if you were satisfied with the experience. Reply Toll Free with Yes or No.,1
524,Sun ah... Thk mayb can if dun have anythin on... Thk have to book e lesson... E pilates is at orchard mrt u noe hor...  ,1
525,Yar else i'll thk of all sorts of funny things.,1
526,"Yeah we wouldn't leave for an hour at least, how's 4 sound?",1
527,That's one of the issues but california is okay. No snow so its manageable,1
528,Oh god..taken the teeth?is it paining,1
529,Y bishan lei... I tot ü say lavender? ,1
530,What is the plural of the noun research?,1
531,Msgs r not time pass.They silently say that I am thinking of U right now and also making U think of me at least 4 a moment. Gd nt.swt drms @Shesil,1
532,"I wonder how you got online, my love ? Had you gone to the net cafe ? Did you get your phone recharged ? Were you on a friends net ? I think of you, boytoy",1
533,SMS SERVICES For your inclusive text credits pls gotto www.comuk.net login 3qxj9 unsubscribe with STOP no extra charge help 08702840625 comuk.220cm2 9AE,0
534,Yeah you should. I think you can use your gt atm now to register. Not sure but if there's anyway i can help let me know. But when you do be sure you are ready.,1
535,Dunno cos i was v late n when i reach they inside already... But we ate spageddies lor... It's e gals who r laughing at me lor...,1
536,How many licks does it take to get to the center of a tootsie pop?,1
537,Not from this campus. Are you in the library?,1
538,Then what about further plan?,1
539,You will be in the place of that man,1
540,Sounds like a plan! Cardiff is still here and still cold! I'm sitting on the radiator!,1
541,Gud mrng dear hav a nice day,1
542,i dnt wnt to tlk wid u,1
543,Where did u go? My phone is gonna die you have to stay in here,1
544,"I'm in solihull, | do you want anything?",1
545,"Imagine you finally get to sink into that bath after I have put you through your paces, maybe even having you eat me for a while before I left ... But also imagine the feel of that cage on your cock surrounded by the bath water, reminding you always who owns you ... Enjoy, my cuck",1
546,"Hmph. Go head, big baller.",1
547,We'll you pay over like  &lt;#&gt; yrs so its not too difficult,1
548,HI DARLIN I HOPE YOU HAD A NICE NIGHT I WISH I HAD COME CANT WAIT TO SEE YOU LOVE FRAN PS I WANT DIRTY ANAL SEX AND I WANT A 10 MAN GANG BANG,1
549,is your hamster dead? Hey so tmr i meet you at 1pm orchard mrt? ,1
550,I will lick up every drop :) are you ready to use your mouth as well?,1
551,Jesus christ bitch I'm trying to give you drugs answer your fucking phone,1
