idx,text,label,category
366,Ok then u tell me wat time u coming later lor.,1,none
367,Went to pay rent. So i had to go to the bank to authorise the payment.,1,none
368,"Abeg, make profit. But its a start. Are you using it to get sponsors for the next event?",1,hard
369,"Nice. Wait...should you be texting right now? I'm not gonna pay your ticket, ya know!",1,none
370,I'm sorry. I've joined the league of people that dont keep in touch. You mean a great deal to me. You have been a friend at all times even at great personal cost. Do have a great week.|,1,ambiguous
371,So what about you. What do you remember,1,none
372,Yes its possible but dint try. Pls dont tell to any one k,1,easy
373,Our Prasanth ettans mother passed away last night. Just pray for her and family.,1,ambiguous
374,Lol yeah at this point I guess not,1,none
375,Wif my family booking tour package.,1,ambiguous
376,Hey do you want anything to buy:),1,ambiguous
377,Then she buying today? Ü no need to c meh...,1,easy
378,"You at mu? You should try to figure out how much money everyone has for gas and alcohol, jay and I are trying to figure out our weed budget",1,none
379,Ü bot notes oredi... Cos i juz rem i got...,1,easy
380,Is ur paper today in e morn or aft?,1,none
381,Ofcourse I also upload some songs,1,ambiguous
382,Da my birthdate in certificate is in april but real date is today. But dont publish it. I shall give you a special treat if you keep the secret. Any way thanks for the wishes,1,ambiguous
383,"Haha, that was the first person I was gonna ask",1,none
384,IM REALY SOZ IMAT MY MUMS 2NITE WHAT ABOUT 2MORO ,1,none
385,"I don't have anybody's number, I still haven't thought up a tactful way to ask alex",1,ambiguous
386,"Sir, hope your day is going smoothly. i really hoped i wont have to bother you about this. I have some bills that i can't settle this month. I am out of all extra cash. I know this is a challenging time for you also but i have to let you know.",1,ambiguous
387,Or I guess  &lt;#&gt;  min,1,none
388,Ok thanx... Take care then...,1,easy
389,Here is your discount code RP176781. To stop further messages reply stop. www.regalportfolio.co.uk. Customer Services 08717205546,0,ambiguous
390,I tagged MY friends that you seemed to count as YOUR friends.,1,ambiguous
391,(That said can you text him one more time?),1,none
392,"Sorry, got a late start, we're on the way",1,easy
393,Can you plz tell me the ans. BSLVYL sent via fullonsms.com,1,ambiguous
394,FreeMsg: Hey - I'm Buffy. 25 and love to satisfy men. Home alone feeling randy. Reply 2 C my PIX! QlynnBV Help08700621170150p a msg Send stop to stop txts,0,ambiguous
395,Pathaya enketa maraikara pa',1,none
396,No probably  &lt;#&gt; %.,1,easy
397,Are you unique enough? Find out from 30th August. www.areyouunique.co.uk,0,ambiguous
398,Can not use foreign stamps in this country.,1,ambiguous
399,How would my ip address test that considering my computer isn't a minecraft server,1,ambiguous
400,When you guys planning on coming over?,1,easy
401,Are you coming to day for class.,1,none
402,"sorry brah, just finished the last of my exams, what up",1,easy
403,"&lt;#&gt; %of pple marry with their lovers... becz they hav gud undrstndng dat avoids problems. i sent dis 2 u, u wil get gud news on friday by d person you like. And tomorrow will be the best day of your life. Dont break this chain. If you break you will suffer. send this to  &lt;#&gt;  frnds in &lt;#&gt;  mins whn u read...",1,none
404,"Good afternoon sexy buns! How goes the job search ? I wake and you are my first thought as always, my love. I wish your fine and happy and know I adore you!",1,ambiguous
405,"I know dat feelin had it with Pete! Wuld get with em , nuther place nuther time mayb?",1,easy
406,"Hi elaine, is today's meeting confirmed?",1,none
407,K.k..how is your sister kids?,1,none
408,Anytime...,1,easy
409,"HEY THERE BABE, HOW U DOIN? WOT U UP 2 2NITE LOVE ANNIE X.",1,none
410,"You are being contacted by our dating service by someone you know! To find out who it is, call from a land line 09050000928. PoBox45W2TG150P",0,ambiguous
411,Ok I'm gonna head up to usf in like fifteen minutes,1,none
412,645,1,ambiguous
413,Now got tv 2 watch meh? U no work today?,1,easy
414,No. Thank you. You've been wonderful,1,none
415,"Think ur smart ? Win £200 this week in our weekly quiz, text PLAY to 85222 now!T&Cs WinnersClub PO BOX 84, M26 3UZ. 16+. GBP1.50/week",0,ambiguous
416,You should know now. So how's anthony. Are you bringing money. I've school fees to pay and rent and stuff like that. Thats why i need your help. A friend in need....|,1,easy
417,I place all ur points on e cultures module already.,1,ambiguous
418,Reply to win £100 weekly! Where will the 2006 FIFA World Cup be held? Send STOP to 87239 to end service,0,ambiguous
419,"Call me. I m unable to cal. Lets meet bhaskar, and deep",1,none
420,Or remind me in a few hrs.,1,ambiguous
421,May i call You later Pls,1,none
422,No. 1 Nokia Tone 4 ur mob every week! Just txt NOK to 87021. 1st Tone FREE ! so get txtin now and tell ur friends. 150p/tone. 16 reply HL 4info,0,ambiguous
423,Havent mus ask if u can 1st wat. Of meet 4 lunch den u n him meet can already lor. Or u wan 2 go ask da ge 1st then confirm w me asap?,1,easy
424,I'm going 4 lunch now wif my family then aft dat i go str 2 orchard lor.,1,easy
425,My drive can only be read. I need to write,1,none
426,Great! How is the office today?,1,none
427,Its a site to simulate the test. It just gives you very tough questions to test your readiness.,1,ambiguous
428,Yeah so basically any time next week you can get away from your mom &amp; get up before 3,1,easy
429,Lol! Oops sorry! Have fun. ,1,easy
430,Don't make life too stressfull.. Always find time to Laugh.. It may not add years to your Life! But surely adds more life to ur years!! Gud ni8..swt dreams..,1,easy
431,"Hmm, too many of them unfortunately... Pics obviously arent hot cakes. Its kinda fun tho",1,ambiguous
432,"Dunno, my dad said he coming home 2 bring us out 4 lunch. Yup i go w u lor. I call u when i reach school lor...",1,easy
433,It is a good thing I'm now getting the connection to bw,1,easy
434,I'll let you know when it kicks in,1,none
435,I'm leaving my house now.,1,none
436,R u here yet? I'm wearing blue shirt n black pants.,1,easy
437,Yup i thk cine is better cos no need 2 go down 2 plaza mah.,1,easy
438,hope things went well at 'doctors' ;) reminds me i still need 2go.did u c d little thing i left in the lounge?,1,easy
439,U coming 2 pick me?,1,none
440,Prabha..i'm soryda..realy..frm heart i'm sory,1,easy
441,Ok ill send you with in  &lt;DECIMAL&gt;  ok.,1,none
442,"The world is running and i am still.maybe all are feeling the same,so be it.or i have to admit,i am mad.then where is the correction?or let me call this is life.and keep running with the world,may be u r also running.lets run.",1,easy
443,You only hate me. You can call any but you didnt accept even a single call of mine. Or even you messaged,1,ambiguous
444,Don no da:)whats you plan?,1,none
445,"Hey... Thk we juz go accordin to wat we discussed yest lor, except no kb on sun... Cos there's nt much lesson to go if we attend kb on sat...",1,ambiguous
446,We are pleased to inform that your application for Airtel Broadband is processed successfully. Your installation will happen within 3 days.,1,ambiguous
447,Thnx dude. u guys out 2nite?,1,none
448,Hi mom we might be back later than  &lt;#&gt; ,1,none
449,Of course. I guess god's just got me on hold right now.,1,easy
450,Should I tell my friend not to come round til like  &lt;#&gt; ish?,1,none
451,Yeah he got in at 2 and was v apologetic. n had fallen out and she was actin like spoilt child and he got caught up in that. Till 2! But we won't go there! Not doing too badly cheers. You? ,1,none
452,You are a winner U have been specially selected 2 receive £1000 cash or a 4* holiday (flights inc) speak to a live operator 2 claim 0871277810810,0,ambiguous
453,"Since when, which side, any fever, any vomitin.",1,ambiguous
454,Are u awake? Is there snow there?,1,ambiguous
455,You have an important customer service announcement from PREMIER.,0,ambiguous
456,You are right. Meanwhile how's project twins comin up,1,easy
457,"TheMob> Check out our newest selection of content, Games, Tones, Gossip, babes and sport, Keep your mobile fit and funky text WAP to 82468",0,ambiguous
458,Will you come online today night,1,ambiguous
459,"Fantasy Football is back on your TV. Go to Sky Gamestar on Sky Active and play £250k Dream Team. Scoring starts on Saturday, so register now!SKY OPT OUT to 88088",0,ambiguous
460,"No! But we found a diff farm shop to buy some cheese. On way back now, can i call in?",1,ambiguous
461,"WELL DONE! Your 4* Costa Del Sol Holiday or £5000 await collection. Call 09050090044 Now toClaim. SAE, TCs, POBox334, Stockport, SK38xh, Cost£1.50/pm, Max10mins",0,ambiguous
462,Huh means computational science... Y they like dat one push here n there...,1,easy
463,So when you gonna get rimac access ,1,none
464,U know we watchin at lido?,1,easy
465,Are you free now?can i call now?,1,none
466,Actually getting ready to leave the house.,1,none
467,We'll join the  &lt;#&gt;  bus,1,none
468,U call me alter at 11 ok.,1,none
469,You intrepid duo you! Have a great time and see you both soon. ,1,easy
470,U wake up already? Thanx 4 e tau sar piah it's quite nice.,1,none
471,Hi there. We have now moved in2 our pub . Would be great 2 c u if u cud come up.,1,easy
472,PRIVATE! Your 2003 Account Statement for 07808 XXXXXX shows 800 un-redeemed S. I. M. points. Call 08719899217 Identifier Code: 41685 Expires 07/11/04,0,ambiguous
473,How much r ü willing to pay?,1,none
474,Sorry. || mail? || ,1,none
475,"SMS. ac Blind Date 4U!: Rodds1 is 21/m from Aberdeen, United Kingdom. Check Him out http://img. sms. ac/W/icmb3cktz8r7!-4 no Blind Dates send HIDE",0,ambiguous
476,Hey they r not watching movie tonight so i'll prob b home early...,1,none
477,Come to my home for one last time i wont do anything. Trust me.,1,easy
478,When did dad get back.,1,none
479,Hey check it da. I have listed da.,1,easy
480,Horrible bf... I now v hungry...,1,none
481,I'm working technical support :)voice process.networking field.,1,ambiguous
482,Our Prashanthettan's mother passed away last night. pray for her and family.,1,none
483,Dunno leh cant remember mayb lor. So wat time r we meeting tmr?,1,easy
484,"Forgot it takes me 3 years to shower, sorry. Where you at/your phone dead yet?",1,none
485,All sounds good. Fingers . Makes it difficult to type,1,none
486,"What's up bruv, hope you had a great break. Do have a rewarding semester.",1,easy
487,Every monday..nxt week vl be completing..,1,none
488,From someone not to smoke when every time I've smoked in the last two weeks is because of you calling or texting me that you wanted to smoke,1,ambiguous
489,U 447801259231 have a secret admirer who is looking 2 make contact with U-find out who they R*reveal who thinks UR so special-call on 09058094597,0,ambiguous
490,Cause I'm not freaky lol,1,none
491,No..he joined today itself.,1,none
492,Sorry sent blank msg again. Yup but trying 2 do some serious studying now.,1,easy
493,"Fuck babe ... I miss you already, you know ? Can't you let me send you some money towards your net ? I need you ... I want you ... I crave you ...",1,easy
494,Ü v ma fan...,1,easy
495,Oh dang! I didn't mean o send that to you! Lol!,1,easy
496,Natalja (25/F) is inviting you to be her friend. Reply YES-440 or NO-440 See her: www.SMS.ac/u/nat27081980 STOP? Send STOP FRND to 62468,0,ambiguous
497,Missed your call cause I was yelling at scrappy. Miss u. Can't wait for u to come home. I'm so lonely today.,1,easy
498,Hi! You just spoke to MANEESHA V. We'd like to know if you were satisfied with the experience. Reply Toll Free with Yes or No.,1,ambiguous
499,What happened in interview?,1,hard
500,Todays Voda numbers ending 1225 are selected to receive a £50award. If you have a match please call 08712300220 quoting claim code 3100 standard rates app ,0,ambiguous
501,What I'm saying is if you haven't explicitly told nora I know someone I'm probably just not gonna bother,1,ambiguous
502,U wan 2 haf lunch i'm in da canteen now.,1,none
503,"Awesome, I'll see you in a bit",1,easy
504,Ay wana meet on sat?ü wkg on sat?,1,easy
505,Bull. Your plan was to go floating off to IKEA with me without a care in the world. So i have to live with your mess another day.,1,none
506,Thanks for understanding. I've been trying to tell sura that.,1,easy
507,I dont thnk its a wrong calling between us,1,none
508,Does she usually take fifteen fucking minutes to respond to a yes or no question,1,ambiguous
509,"My life Means a lot to me, Not because I love my life, But because I love the people in my life, The world calls them friends, I call them my World:-).. Ge:-)..",1,easy
510,Yes da. Any plm at ur office,1,easy
511,"I've not called you in a while. This is hoping it was l8r malaria and that you know that we miss you guys. I miss Bani big, so pls give her my love especially. Have a great day.",1,easy
512,Hey i will be late... i'm at amk. Need to drink tea or coffee,1,ambiguous
513,Up to ü... Ü wan come then come lor... But i din c any stripes skirt...,1,easy
514,"Goodmorning, Today i am late for  &lt;#&gt; min.",1,none
515,Please call our customer service representative on FREEPHONE 0808 145 4742 between 9am-11pm as you have WON a guaranteed £1000 cash or £5000 prize!,0,ambiguous
